latitude,longitude,crime_type,severity,date_time,frequency
19.07626003783756,72.90677068154315,Theft,5,2024-09-10 01:35:40.736198,43
19.236666332120045,72.94668998792753,Drug Offense,4,2024-02-02 00:02:57.736198,28
19.052173930055947,72.89083107217269,Vandalism,1,2024-08-21 14:50:57.736198,64
19.054647591412348,72.87485241029958,Burglary,4,2024-08-21 09:03:39.736198,87
19.198650252129234,72.97360733700006,Theft,3,2023-11-02 21:56:26.736198,53
18.991800782005182,72.83029842455873,Theft,4,2024-02-20 09:52:54.736198,25
19.137577616169104,72.90009149822869,Vandalism,2,2024-03-30 14:13:18.736198,2
19.03052900335365,72.84109921635162,Drug Offense,2,2024-07-24 01:36:24.736198,141
19.042521703849953,72.81473219535184,Drug Offense,3,2024-02-28 18:21:54.736198,105
19.22875670976071,72.96662599992122,Vandalism,1,2023-11-21 09:02:30.736198,76
19.02923186466179,72.79022571214774,Drug Offense,2,2024-07-28 22:41:33.736198,35
19.044757110210547,72.83755547350243,Drug Offense,5,2024-09-15 11:26:17.736198,115
19.012775278842874,72.86324110793029,Drug Offense,2,2024-04-07 23:39:36.736198,105
19.02101730876256,72.85252033327295,Drug Offense,2,2024-02-25 10:07:53.736198,131
19.06948680485756,72.78725016023928,Drug Offense,1,2024-02-29 02:52:15.736198,8
19.21943299849794,72.98869385508713,Vandalism,4,2024-09-27 00:31:41.736198,91
19.231074604440582,72.95523990174539,Assault,2,2024-09-30 22:18:30.736198,48
19.06541919269997,72.85966694908441,Burglary,3,2024-06-27 02:35:17.736198,98
19.000952888537917,72.86562831112774,Drug Offense,4,2023-12-04 17:58:00.736198,71
19.03772585618429,72.84466216260954,Assault,5,2024-02-22 03:00:51.736198,124
19.022312291162173,72.87161730387774,Burglary,1,2024-10-04 14:46:17.736198,89
19.0384787502374,72.80363506809367,Drug Offense,5,2024-10-05 23:38:18.736198,76
19.081861449465976,72.86341297163948,Theft,4,2024-03-05 03:34:06.736198,81
19.05983012794214,72.86766485912831,Burglary,4,2024-09-05 05:39:39.736198,99
19.227038763394926,73.00191292549573,Drug Offense,4,2023-11-17 19:08:08.736198,60
19.04561260068092,72.86801531854267,Assault,5,2024-01-01 10:54:40.736198,82
19.18444086371609,72.9761332074641,Assault,4,2024-04-25 03:54:28.736198,20
19.22038402207904,72.976848137442,Assault,5,2024-02-22 08:01:56.736198,98
19.037563774621688,72.78923618382606,Theft,4,2024-06-11 18:34:10.736198,35
19.231346457568268,72.94657215686031,Theft,3,2023-11-11 08:17:46.736198,30
19.21332617747633,73.0102469115204,Theft,4,2024-07-16 05:10:25.736198,38
19.02870816846404,72.8042949512597,Vandalism,5,2024-09-07 16:53:35.736198,69
19.033522085513805,72.86718489956638,Burglary,2,2024-03-15 23:26:07.736198,88
19.021580671395693,72.8122837142409,Theft,4,2024-03-24 05:12:18.736198,77
19.222975718235816,72.94698208707592,Assault,2,2024-02-12 11:15:55.736198,39
19.252839277024666,72.9701072762877,Theft,3,2023-11-05 15:54:15.736198,36
19.251978553829158,72.96892231474261,Drug Offense,1,2023-11-20 06:05:38.736198,36
19.08100985700692,72.88462896418994,Vandalism,3,2024-05-18 17:38:12.736198,92
19.199513292123623,72.97521824888557,Vandalism,4,2024-07-11 05:53:09.736198,56
19.087737141876005,72.9215091125162,Assault,2,2024-05-31 13:41:20.736198,14
19.042302119987674,72.82621108149715,Drug Offense,2,2023-12-14 05:55:13.736198,125
18.997175343657386,72.87036712894599,Assault,5,2024-10-08 10:47:04.736198,50
19.206272647120976,72.98449563868284,Vandalism,2,2023-12-16 14:35:30.736198,76
19.06651503959234,72.8587844236395,Drug Offense,5,2024-08-06 23:53:35.736198,95
19.03631356786295,72.88163110189988,Assault,1,2023-12-07 12:16:07.736198,61
19.004347524821085,72.86761197337187,Vandalism,4,2024-10-02 05:08:55.736198,78
19.092270344347394,72.85308271367133,Drug Offense,5,2024-04-04 13:56:06.736198,52
19.198507437268592,72.99691542375976,Assault,1,2024-06-25 21:13:43.736198,41
19.08119765588497,72.89333645743555,Theft,2,2023-10-31 02:02:57.736198,77
18.989335354140014,72.83405750639061,Theft,2,2024-09-18 16:41:04.736198,28
19.036123550950634,72.8943883328094,Vandalism,1,2024-01-03 09:07:14.736198,40
19.005896550607083,72.82280052158295,Assault,2,2024-01-25 06:24:00.736198,55
19.203589401148204,73.00282186350421,Assault,1,2023-12-17 23:29:56.736198,44
19.0507823209133,72.8960572389411,Burglary,5,2024-02-26 13:40:50.736198,45
19.077516091163876,72.86415676576976,Drug Offense,5,2023-11-18 08:00:30.736198,90
19.020566217717327,72.8166268108144,Drug Offense,1,2023-12-03 05:47:30.736198,70
19.085934283060226,72.87493471397659,Theft,5,2024-01-25 15:42:44.736198,84
19.013305592519377,72.83570111927379,Drug Offense,5,2023-11-12 09:02:53.736198,102
19.031237829792527,72.89313414651473,Theft,5,2023-11-13 12:04:26.736198,42
19.031164618181894,72.81975926405903,Drug Offense,3,2024-02-01 07:32:26.736198,116
19.230570359454607,72.95764414869603,Drug Offense,4,2024-03-31 19:00:59.736198,52
19.218940082981316,72.96303164259308,Burglary,2,2024-10-05 09:40:41.736198,70
19.082835119515543,72.91522341678433,Vandalism,3,2024-01-27 13:26:31.736198,21
19.086818854349954,72.81698228375134,Assault,5,2024-05-06 19:55:30.736198,10
19.040585466525716,72.84213647149748,Vandalism,1,2024-07-09 06:34:00.736198,119
19.056506366595453,72.89344169207486,Vandalism,5,2024-06-22 14:38:35.736198,62
19.030255637322128,72.9016138571561,Vandalism,4,2024-10-22 14:59:27.736198,20
19.04769258515899,72.8692870935447,Vandalism,5,2023-12-07 05:10:13.736198,83
19.07061186331111,72.89205084511592,Burglary,1,2023-12-31 04:54:38.736198,80
19.059205563156386,72.86571214709113,Vandalism,4,2024-03-04 22:47:55.736198,101
19.054618388958822,72.8145903936394,Vandalism,5,2024-04-15 10:28:31.736198,95
19.01265645234959,72.84256031504005,Theft,4,2024-01-27 05:08:27.736198,110
19.21689002443882,72.98783003287652,Burglary,2,2024-04-11 11:05:36.736198,90
19.03269343628092,72.8186893343539,Vandalism,2,2024-02-10 20:38:20.736198,118
19.0397420711779,72.84799752838296,Burglary,5,2024-01-29 13:54:08.736198,117
19.039501834392944,72.84317540193733,Vandalism,4,2024-09-03 09:13:30.736198,118
19.07558196812072,72.88004654766618,Assault,1,2024-02-21 23:33:10.736198,107
19.033623011564273,72.79810765133422,Drug Offense,5,2024-07-30 17:59:54.736198,54
19.068157836937356,72.84842970103736,Assault,2,2024-03-05 17:49:32.736198,81
19.236626553494048,72.98502976951795,Vandalism,2,2024-10-03 11:55:13.736198,79
19.244095055081655,72.9915636270254,Vandalism,5,2024-02-23 14:00:58.736198,54
19.211000945409143,72.96131580665322,Vandalism,4,2023-12-18 15:19:42.736198,68
19.038870422161967,72.82784731013632,Assault,2,2024-08-23 17:03:37.736198,130
19.211846403223156,72.9730833396709,Drug Offense,4,2024-03-05 19:56:25.736198,79
19.055743377593313,72.8839849466519,Vandalism,2,2024-01-05 08:07:30.736198,79
19.023083563620432,72.82173359699695,Drug Offense,2,2024-08-22 01:34:29.736198,91
19.250190101264497,72.96116077303363,Burglary,3,2024-05-17 05:56:50.736198,30
19.030480716417507,72.80451615986699,Assault,2,2024-07-06 17:59:30.736198,74
19.05387330051988,72.8537758675184,Drug Offense,1,2024-10-17 20:21:09.736198,97
19.076104873994364,72.8786396118753,Drug Offense,5,2024-04-14 06:55:20.736198,110
19.005137189471505,72.84509045761679,Assault,5,2024-08-21 12:26:54.736198,89
19.024138547475285,72.85181798942382,Vandalism,4,2024-01-11 08:44:50.736198,128
19.229065921580993,72.99955014674619,Vandalism,2,2024-01-23 20:14:41.736198,65
19.216534359032973,73.02969418675309,Burglary,1,2024-02-22 03:28:21.736198,14
19.045048795058687,72.7913489700107,Theft,4,2024-02-22 18:36:56.736198,37
19.046928831105543,72.81315944321832,Vandalism,3,2024-09-07 17:49:07.736198,100
19.027220184634736,72.86067768048558,Theft,4,2024-01-14 15:18:49.736198,112
19.088907518991704,72.90507263115065,Burglary,4,2024-08-19 13:49:54.736198,40
19.041428237354314,72.82087699245889,Vandalism,2,2024-06-19 20:07:35.736198,125
19.063965867755414,72.91474556369019,Assault,3,2024-09-14 19:03:01.736198,17
19.05872160556769,72.84503866447768,Drug Offense,4,2024-09-05 08:47:57.736198,97
19.221920431174073,72.95216336104087,Theft,1,2023-11-02 19:23:51.736198,49
19.021335335289542,72.84109234135293,Vandalism,1,2023-11-23 07:22:01.736198,130
19.061958938122455,72.87114675706805,Theft,5,2023-12-31 00:00:32.736198,104
19.02746635801762,72.8598967224739,Drug Offense,3,2024-09-19 08:27:08.736198,112
19.068801690765376,72.85427880200551,Burglary,3,2024-07-26 05:28:34.736198,92
19.077953521970976,72.8622398043229,Vandalism,5,2024-06-23 19:42:44.736198,86
19.09023229756178,72.85520715816325,Theft,4,2024-01-10 07:38:01.736198,57
19.030770885453457,72.89640409077533,Assault,3,2024-01-27 04:49:08.736198,31
19.007254230997994,72.88438694880371,Burglary,1,2024-07-10 09:44:33.736198,51
19.215530880320323,72.95361403527421,Drug Offense,1,2024-01-29 11:20:31.736198,49
19.19489773947881,72.9420603912484,Vandalism,2,2023-12-11 02:17:52.736198,18
19.024454506927555,72.86533506438307,Vandalism,3,2024-07-26 08:46:47.736198,97
19.119796058664353,72.8615340342929,Burglary,4,2023-12-10 07:35:16.736198,13
19.02159201845114,72.84871864759492,Assault,5,2023-12-07 06:29:23.736198,128
19.030687313127082,72.85508830658179,Vandalism,5,2024-10-20 17:28:46.736198,118
18.99780790359483,72.853684261598,Burglary,4,2024-02-01 17:15:41.736198,67
19.045864096135688,72.8315297075208,Theft,2,2024-04-04 10:31:33.736198,126
19.034453562086824,72.8461203272347,Drug Offense,5,2024-07-15 20:33:20.736198,125
19.232462173533772,72.99723404633589,Vandalism,3,2023-11-24 03:20:02.736198,66
19.016796840987116,72.82758449795764,Drug Offense,2,2024-05-21 12:13:21.736198,93
19.087531139261117,72.88392500309088,Assault,3,2024-08-18 16:52:26.736198,79
19.03728644796953,72.85192022311548,Burglary,1,2024-06-18 03:42:18.736198,117
19.023605097918207,72.8941380500875,Burglary,2,2024-02-16 15:38:49.736198,38
19.19454803161941,72.98429641420454,Vandalism,5,2024-05-21 14:29:14.736198,40
19.063366217962958,72.81186759374563,Assault,2,2024-03-05 04:15:18.736198,60
19.233733974212967,72.9211291475874,Assault,2,2024-01-24 17:45:00.736198,2
19.007109594674407,72.86598749122456,Drug Offense,2,2024-09-30 18:09:17.736198,91
19.075629737280153,72.8719268272216,Burglary,2,2024-08-16 15:28:03.736198,103
19.016900230190064,72.89161601271272,Vandalism,3,2024-06-09 22:36:24.736198,39
19.03893068035256,72.81351366407763,Vandalism,1,2024-01-08 17:27:05.736198,109
19.071020717030418,72.89713141901909,Vandalism,4,2024-03-14 08:22:55.736198,71
19.014439842028423,72.84766237860106,Theft,2,2024-02-10 04:51:24.736198,113
19.07109223767994,72.86262527671285,Assault,5,2024-06-03 01:15:24.736198,98
19.21993658717095,72.97612220693617,Assault,2,2024-06-20 23:24:59.736198,98
19.04844661264086,72.8589434992017,Drug Offense,5,2024-09-04 17:01:22.736198,92
19.21561965666654,72.97839376389459,Theft,3,2023-12-11 20:16:45.736198,93
19.095502394668355,72.87475885236996,Drug Offense,5,2023-11-20 21:16:24.736198,66
19.043884389133453,72.8487444111083,Vandalism,4,2024-06-11 07:07:39.736198,109
19.207727666365003,72.9898272803751,Drug Offense,1,2024-01-15 13:23:44.736198,77
19.20483018751512,72.98367988324448,Theft,5,2024-04-02 00:21:08.736198,72
19.026848195587025,72.82222287766092,Vandalism,5,2023-11-18 10:29:02.736198,103
19.07325377137919,72.81507752797914,Assault,1,2024-09-16 13:13:06.736198,40
19.045168137725835,72.8500506016211,Theft,4,2023-12-10 04:54:55.736198,102
19.055255076913472,72.87389322643833,Drug Offense,2,2024-05-08 06:31:19.736198,87
19.05813687794185,72.81487344885763,Burglary,5,2024-05-22 22:07:43.736198,87
19.05949005606415,72.87127228316695,Drug Offense,1,2024-05-27 18:06:37.736198,99
18.9973579124948,72.82310286656269,Theft,3,2023-12-20 21:34:41.736198,33
19.203220708222666,72.97248649846266,Assault,1,2024-01-01 21:58:30.736198,73
19.005752121515226,72.83892018460641,Burglary,3,2024-05-22 20:06:42.736198,83
19.007145539589622,72.87718018451675,Burglary,4,2024-04-20 13:25:24.736198,68
19.060334934153275,72.87125876967589,Assault,2,2024-08-05 16:52:11.736198,102
19.006804806393813,72.84063390549196,Assault,1,2024-08-29 06:31:20.736198,91
19.00784787551855,72.8475488362436,Burglary,5,2023-12-04 09:01:25.736198,98
19.05499266346427,72.82701592633164,Vandalism,4,2024-08-22 09:07:12.736198,103
19.061671692524662,72.80443642098639,Drug Offense,1,2024-06-20 08:47:09.736198,52
19.086386930284824,72.90835477826006,Assault,5,2024-07-31 23:28:35.736198,37
19.222793694515037,72.99675181663746,Burglary,1,2024-06-06 01:01:47.736198,77
19.005344226190314,72.84844596880129,Vandalism,3,2024-03-01 01:04:36.736198,93
19.206769791985465,72.9262791541571,Vandalism,1,2024-09-01 08:40:03.736198,8
19.00381400379248,72.83545820512235,Vandalism,1,2024-08-10 14:11:37.736198,69
19.012685138718282,72.85074552860505,Vandalism,1,2024-07-02 16:40:20.736198,115
19.107584256310147,72.89304869458306,Burglary,4,2024-02-01 22:26:18.736198,31
18.985921943530286,72.87140829312288,Theft,1,2024-05-16 20:32:14.736198,23
19.213874927528284,72.97256373400222,Theft,5,2024-06-15 05:34:47.736198,84
19.066787224580803,72.89884244452438,Theft,3,2023-12-08 23:56:17.736198,68
18.992569211516194,72.88507529208147,Assault,3,2024-08-24 09:39:46.736198,33
19.02153042339403,72.87038007515177,Drug Offense,1,2024-03-05 18:36:04.736198,90
19.099162217470003,72.89353325387927,Drug Offense,4,2023-12-12 02:05:32.736198,45
19.093446412734416,72.88136684011477,Burglary,4,2024-09-11 20:37:18.736198,70
19.038933493791784,72.87958591180892,Theft,5,2024-06-28 04:06:30.736198,61
19.077835215530712,72.83794862170798,Burglary,1,2024-10-09 18:38:28.736198,42
19.04162427844328,72.84803849253957,Drug Offense,3,2024-10-08 07:26:28.736198,114
19.025489042847568,72.8477803103836,Theft,4,2024-07-07 03:39:56.736198,132
19.02576505511429,72.82214832791524,Assault,1,2024-10-13 20:53:43.736198,103
19.21944026249794,72.98347184557726,Vandalism,4,2024-07-29 12:27:18.736198,91
19.034313842241303,72.83360586290685,Theft,4,2024-09-24 22:34:01.736198,134
19.01668827967289,72.86106678898645,Vandalism,3,2024-05-17 13:17:20.736198,115
19.239291054306385,72.96739529576878,Vandalism,2,2024-07-30 18:06:27.736198,51
19.047667966035345,72.87374724581151,Theft,5,2024-10-23 03:15:42.736198,83
19.08972520380749,72.84544568257621,Drug Offense,5,2023-12-06 03:57:16.736198,37
19.064212704861117,72.89469204194043,Vandalism,3,2024-02-24 20:37:40.736198,70
19.038183112746516,72.86565194964827,Assault,4,2023-12-07 09:39:41.736198,91
19.083681308978786,72.87704610503812,Burglary,1,2024-01-09 10:42:39.736198,88
19.05272859964867,72.81978717035405,Burglary,4,2023-10-28 13:35:17.736198,103
19.016808896922868,72.86983001394745,Assault,3,2024-08-31 23:11:58.736198,89
19.09244120319989,72.91563585965308,Assault,5,2024-01-04 19:41:23.736198,17
19.01117465319862,72.85721224717332,Theft,4,2024-10-12 11:24:38.736198,111
19.020259393482938,72.84219758370122,Theft,5,2024-07-24 23:09:21.736198,126
19.04271512251147,72.83830785395561,Burglary,1,2023-11-15 23:09:42.736198,114
19.23285259087274,72.97913891771614,Assault,5,2024-04-03 15:33:45.736198,86
19.20258021078984,72.95147534092884,Burglary,5,2024-01-26 13:22:13.736198,37
19.039657114699907,72.8402145999136,Theft,2,2024-04-17 14:48:42.736198,122
19.188721768624518,72.98176719839559,Drug Offense,2,2024-02-01 20:02:30.736198,30
19.06054349570925,72.8729636278652,Assault,2,2024-06-13 08:24:06.736198,96
19.04287188486082,72.82610322317639,Drug Offense,5,2024-09-04 01:48:20.736198,126
19.035022494068635,72.84967952935665,Vandalism,3,2023-11-20 21:30:27.736198,119
19.058322851275978,72.88077450211891,Vandalism,5,2024-08-14 23:20:38.736198,88
19.023009136515597,72.85519523781102,Drug Offense,3,2024-06-06 10:01:39.736198,124
19.217907244021465,72.98914979908834,Assault,3,2024-05-12 15:18:37.736198,91
19.21484107880153,73.01233416960284,Theft,2,2024-02-18 23:00:05.736198,38
19.065541613385736,72.81809237672093,Assault,4,2024-01-12 16:01:32.736198,64
19.060817346768925,72.88070787572953,Vandalism,1,2024-06-20 16:26:00.736198,95
19.08630095372612,72.9547546298131,Theft,2,2024-02-22 11:59:52.736198,1
19.07160656224325,72.88484225143024,Theft,2,2024-07-18 12:27:17.736198,101
19.018714498245775,72.87808383036942,Burglary,4,2023-12-01 00:05:11.736198,75
19.03037184917555,72.82296959875463,Theft,1,2024-07-04 08:47:24.736198,111
19.235701354613774,72.98801363775945,Drug Offense,5,2023-11-29 20:17:23.736198,79
19.249142199051356,73.01822185776318,Assault,5,2024-09-24 02:43:45.736198,8
19.07215278070438,72.88373094684668,Drug Offense,2,2024-01-01 09:17:06.736198,105
19.07728560038191,72.85614510444142,Vandalism,1,2024-04-08 11:51:47.736198,79
18.96366226714117,72.85511410266965,Drug Offense,2,2023-12-15 10:52:44.736198,3
19.09917191158015,72.86128635363298,Burglary,3,2024-01-18 21:47:47.736198,42
19.0885133469553,72.86055684887168,Vandalism,2,2024-02-24 16:11:35.736198,66
19.06139266736566,72.88202917179164,Drug Offense,2,2023-10-28 04:03:58.736198,91
19.203931854688616,72.99599848753888,Drug Offense,5,2024-04-20 08:30:35.736198,55
19.035955864478577,72.84227497239408,Theft,5,2024-09-22 23:22:49.736198,126
19.01988455297324,72.85920603522923,Theft,5,2024-01-23 19:14:23.736198,119
19.022042675432676,72.84662502756673,Theft,3,2024-05-07 23:24:29.736198,133
19.012222226188904,72.83406948182517,Drug Offense,5,2024-03-05 22:32:45.736198,96
19.101338222983735,72.86354661068764,Theft,1,2024-06-14 13:06:04.736198,41
19.053553730536994,72.86901685722535,Theft,4,2024-08-05 11:15:57.736198,88
19.216867974811716,72.9773555552698,Theft,1,2024-03-04 00:53:25.736198,92
19.22930104198049,72.95873311090273,Theft,1,2023-11-21 07:53:19.736198,54
19.062789144010534,72.82904388723743,Drug Offense,5,2024-03-21 07:35:34.736198,77
19.022794450034432,72.83811366749791,Drug Offense,4,2023-11-09 13:26:44.736198,130
19.049173872585595,72.82570643677542,Drug Offense,4,2024-06-12 10:24:22.736198,118
19.045853406319893,72.85299356916939,Assault,4,2023-11-30 22:16:22.736198,98
19.0219451394852,72.82528493728222,Drug Offense,3,2023-12-18 10:23:35.736198,95
19.024122660444846,72.8311777284723,Vandalism,5,2024-06-23 11:13:52.736198,119
19.0869419476234,72.87365614695133,Theft,4,2024-02-06 22:23:47.736198,84
19.20603194672918,72.97205060627023,Vandalism,3,2024-04-07 11:04:18.736198,74
19.056161022028814,72.83051688949888,Theft,2,2024-09-03 03:14:11.736198,105
19.048782538824902,72.81363615449004,Burglary,2,2024-07-24 21:31:17.736198,100
19.084258629085515,72.86642550894392,Assault,3,2024-06-04 19:06:17.736198,81
19.073668994864843,72.83311623369109,Assault,3,2023-12-14 09:49:43.736198,51
19.0185704325589,72.83958099767177,Assault,5,2024-09-06 07:07:46.736198,121
19.02703602233155,72.82043251085177,Vandalism,5,2024-09-29 14:43:56.736198,98
19.21781290815478,73.02094540717223,Vandalism,2,2024-06-19 13:23:16.736198,24
19.23295280154431,72.97648566839783,Drug Offense,4,2023-12-17 03:57:18.736198,91
19.040713825170588,72.83671616546319,Theft,2,2024-09-14 17:22:17.736198,128
19.215881037027845,72.98649064887813,Assault,4,2024-09-03 11:09:44.736198,88
19.041311015629248,72.81712356553619,Drug Offense,4,2024-04-16 07:31:55.736198,116
19.025840348264868,72.8039623929192,Vandalism,5,2023-11-15 17:24:59.736198,65
19.05820971140749,72.86138379430069,Theft,1,2024-10-06 18:31:14.736198,98
19.019521499872017,72.82335886189527,Vandalism,1,2024-03-12 02:08:01.736198,85
19.105022872155903,72.89688541652171,Burglary,3,2024-01-04 02:25:44.736198,33
19.077740941364763,72.8717198529907,Theft,5,2024-02-02 19:54:40.736198,101
19.004852257453873,72.87998033062215,Burglary,4,2024-03-31 05:56:09.736198,60
19.013180716523408,72.85673771677989,Burglary,1,2024-06-02 15:14:58.736198,112
19.003513126189148,72.82803077407273,Vandalism,4,2024-01-02 18:17:35.736198,55
19.01595697643215,72.87854591663177,Assault,1,2024-02-18 05:37:47.736198,72
19.04150164334974,72.86645424941518,Drug Offense,1,2023-11-11 02:30:28.736198,82
19.20737511103495,72.98593608010805,Vandalism,1,2024-04-05 17:51:00.736198,77
19.032680731097717,72.83666115596561,Theft,5,2024-01-14 15:58:32.736198,137
19.251751447736755,72.98648038018732,Drug Offense,2,2024-02-18 10:18:14.736198,42
19.077547366152952,72.86047431597343,Assault,4,2024-07-25 10:40:10.736198,86
19.04956101079008,72.81266702865156,Assault,5,2024-09-30 18:09:09.736198,102
19.109742832701453,72.895332795139,Assault,5,2024-10-02 15:24:46.736198,27
18.968167109997456,72.84026209489059,Burglary,5,2024-09-29 18:54:07.736198,6
19.08142381371506,72.8192867837237,Burglary,5,2024-08-01 06:27:52.736198,22
19.111309084805622,72.88579963421923,Assault,5,2024-04-17 13:06:04.736198,29
19.24223143003329,72.97492940853945,Assault,3,2023-11-09 21:49:59.736198,55
19.038902880363835,72.80749994838352,Vandalism,4,2024-06-23 11:36:04.736198,94
19.220970818095644,72.9750506032724,Vandalism,5,2024-09-29 12:02:24.736198,98
19.015273650726563,72.81883788854742,Drug Offense,4,2023-12-19 22:47:23.736198,73
19.001790510891094,72.86562936714272,Drug Offense,3,2023-11-12 03:04:15.736198,73
19.080177271900094,72.83850659752241,Burglary,3,2024-05-31 11:34:14.736198,40
18.99614135128916,72.8003053859058,Vandalism,4,2024-08-04 22:46:38.736198,11
19.220804490052956,72.9695118891775,Theft,1,2024-08-17 00:37:29.736198,91
19.006701618263822,72.86418272228704,Assault,2,2024-03-11 07:06:04.736198,92
19.07998119391147,72.86569566245683,Drug Offense,1,2024-08-12 12:03:37.736198,88
19.01694493459568,72.84533150457733,Burglary,1,2024-07-17 08:10:56.736198,121
19.19645374470655,72.97177183100611,Burglary,1,2024-05-27 14:48:05.736198,42
19.18993268534134,72.94288382376038,Burglary,5,2023-12-14 16:40:15.736198,15
19.2223219809343,72.99911308792015,Drug Offense,3,2024-09-08 22:52:45.736198,67
19.062697032661948,72.85281165647096,Theft,1,2024-10-05 11:55:03.736198,91
19.237935309739832,72.97160337232982,Burglary,3,2024-05-23 10:40:53.736198,68
19.028196083558306,72.88503137241315,Theft,4,2024-10-22 14:30:14.736198,51
19.190508550664727,72.94519202506086,Theft,2,2024-09-25 16:01:36.736198,16
19.21799380301654,72.98968582999201,Burglary,4,2023-12-20 15:30:26.736198,90
19.025325962785395,72.82698718563442,Theft,4,2024-06-08 07:18:22.736198,110
19.07610226913285,72.8730082573325,Vandalism,5,2024-09-28 12:05:48.736198,105
19.003343084346458,72.85832860455383,Assault,2,2023-11-21 05:45:34.736198,84
19.2049185452268,72.99889809374793,Vandalism,4,2024-04-03 23:52:17.736198,54
19.077939919299855,72.88960314050874,Drug Offense,4,2024-03-28 18:04:09.736198,87
19.229679661583706,73.01066793246257,Assault,2,2024-01-22 13:19:16.736198,34
19.03481395550965,72.80665158040252,Theft,2,2024-03-06 01:46:38.736198,85
19.01752794921819,72.83303270621614,Vandalism,4,2024-02-26 20:24:15.736198,111
19.02232635161707,72.79914394156842,Vandalism,2,2024-04-29 12:57:53.736198,42
19.2227890363712,72.99904196605225,Vandalism,4,2024-02-04 16:10:01.736198,67
19.071530744293483,72.89198000988185,Theft,4,2024-06-18 01:18:46.736198,80
19.208636270754013,73.0095797352658,Burglary,5,2024-09-24 02:03:24.736198,38
19.052131196083153,72.83857869682171,Burglary,1,2024-06-21 01:25:32.736198,107
19.049910609989904,72.89109345097661,Assault,4,2024-02-02 07:08:03.736198,58
19.034992118402116,72.8833127571761,Vandalism,3,2024-01-10 18:38:58.736198,60
19.198528177856982,72.95602821365569,Theft,1,2024-02-12 18:49:35.736198,38
19.053094656345888,72.80357286690018,Theft,1,2024-06-02 18:03:23.736198,72
19.059269774411042,72.78552936053524,Vandalism,1,2024-09-29 03:51:16.736198,14
19.186440125329366,72.9869094947592,Vandalism,5,2024-05-14 14:47:23.736198,23
19.196374498262095,72.94929898234811,Theft,4,2024-08-17 01:49:12.736198,24
19.03094701276531,72.82439214910474,Drug Offense,5,2024-04-23 20:47:50.736198,115
19.076199290587425,72.83534254982143,Assault,4,2024-06-11 18:24:29.736198,44
19.0214219813604,72.85712873096313,Theft,5,2024-02-01 05:26:57.736198,117
19.02343229121623,72.82653583799639,Burglary,5,2024-01-24 11:06:48.736198,102
19.040955641233197,72.86128841686603,Drug Offense,3,2024-10-01 11:39:58.736198,92
19.08609974557961,72.89501510388341,Vandalism,5,2024-07-13 22:39:38.736198,67
19.056518015530592,72.82439472389437,Vandalism,2,2023-10-30 03:13:34.736198,94
19.063987226201625,72.87186612500413,Theft,3,2024-10-14 12:11:14.736198,104
18.995145559568755,72.86384819492368,Burglary,5,2024-02-09 00:52:32.736198,51
19.01880900811095,72.83043398446473,Drug Offense,1,2024-08-05 16:00:27.736198,104
19.106462481545393,72.88847820087369,Burglary,2,2024-07-25 03:19:00.736198,35
19.057339088090213,72.81382361020488,Assault,2,2024-10-11 00:57:59.736198,88
19.023756035377843,72.82199663214686,Drug Offense,2,2023-12-27 18:47:30.736198,96
19.220407510122918,72.95141949010163,Burglary,3,2024-06-29 18:41:17.736198,43
19.0666105122813,72.88855120087172,Assault,5,2024-09-07 17:00:27.736198,87
19.04387107359485,72.88176927271735,Drug Offense,5,2024-04-24 01:14:49.736198,65
19.227417755441632,73.02140004689802,Assault,1,2024-02-03 14:30:31.736198,16
19.0896390594259,72.87149466486814,Burglary,1,2024-05-05 08:37:21.736198,76
19.266368311704763,72.97694762405932,Burglary,2,2024-05-31 12:46:17.736198,15
19.242089409778494,72.95354784369725,Theft,1,2023-12-19 04:58:39.736198,33
19.047411383944617,72.84347274698857,Vandalism,3,2023-11-28 02:30:15.736198,105
19.052334829746684,72.8369153564448,Vandalism,5,2024-06-13 22:34:56.736198,104
19.05790191573696,72.83082356574229,Assault,2,2023-11-27 15:46:39.736198,97
19.030475453803124,72.85600621785218,Drug Offense,1,2024-05-18 07:14:02.736198,122
18.99491519479454,72.83818090792721,Assault,3,2024-03-16 20:56:18.736198,46
19.033316003173017,72.8647091512357,Vandalism,3,2023-11-18 11:30:50.736198,100
19.038224078746655,72.85247294341009,Burglary,1,2024-02-04 13:18:02.736198,114
19.057611515315326,72.90869868810036,Burglary,5,2023-11-06 00:17:07.736198,27
19.010327755755725,72.85506108752558,Vandalism,1,2024-01-21 18:35:32.736198,109
19.259424142598807,72.95603583268556,Theft,2,2024-06-17 08:43:10.736198,14
19.039072634997197,72.83566969401178,Assault,1,2024-07-31 06:20:28.736198,134
19.016278404027055,72.83197967600475,Drug Offense,3,2024-06-20 13:12:50.736198,105
18.995388483090686,72.89124540886847,Drug Offense,1,2023-11-09 20:29:10.736198,23
19.03273977233291,72.83775669351645,Vandalism,5,2024-03-14 21:27:53.736198,141
19.259805217452506,72.96431624363821,Burglary,4,2024-01-07 21:51:32.736198,16
19.03427844309098,72.86538360158457,Vandalism,1,2024-04-06 06:41:33.736198,97
19.08287236579137,72.84243919689276,Theft,5,2024-07-19 15:21:47.736198,41
